subject PestNr Step_Size_OnTrial Response_Interval Pest_Interval Condition block trial velH velH_Pest Reaction_Time velH_Subject Start_Above Response_MotionEstimation
lala 5 2.4 first first 1 1 74 -8 -4.640001 0.519997835159302 -0.25 1 1
lala 1 1.2 first second 0 1 75 -8 -5.28 1.17999720573425 -0.25 0 -1
lala 3 1.2 first second 19 1 76 -6.6 -6.378 1.37999701499939 0.25 1 -1
lala 3 1.2 first second 18 1 77 -6.6 -4.356 0.139998197555542 0.25 0 -1
lala 4 1.2 second second 21 1 78 6.6 5.178 0.559997797012329 0.25 1 1
lala 4 1.2 first first 3 1 79 -6.6 -5.178 0.379997968673706 -0.25 1 1
lala 4 1.2 first second 18 1 80 -6.6 -5.556 0.359997987747192 0.25 0 -1
lala 5 1.2 second second 2 1 81 -6.6 -6.756 0.599997758865356 -0.25 0 1
lala 5 2.4 first second 17 1 82 -8 -4.640001 0.379997968673706 0.25 1 -1
lala 3 1.2 first first 4 1 83 6.6 4.356 0.639997720718384 -0.25 0 1
lala 5 1.2 first first 10 1 84 -6.6 -4.356 0.699997663497925 0 0 1
lala 5 2.4 first second 21 1 85 6.6 2.778 0.539997816085815 0.25 1 -1
lala 2 1.2 second second 13 1 86 6.6 7.578 0.359997987747192 0 1 1
lala 7 2.4 second first 23 1 87 8 2.240001 1.61999702453613 0.25 1 -1
lala 2 1.2 second second 0 1 88 -8 -6.48 2.05999660491943 -0.25 0 1
lala 5 0.6 second second 5 1 89 6.6 5.778 0.379997968673706 -0.25 1 1
lala 8 0.6 second second 16 1 90 -8 -5.880001 0.419997930526733 0.25 0 1
lala 5 2.4 first second 9 1 91 -8 -4.640001 0.61999773979187 0 1 -1
lala 4 1.2 first second 4 1 92 6.6 3.156 0.359997987747192 -0.25 0 -1
lala 3 1.2 first first 22 1 93 8 5.28 0.39999794960022 0.25 0 1
lala 4 1.2 first first 8 1 94 -8 -6.48 0.679997682571411 0 0 1
lala 2 1.2 second second 15 1 95 8 9.440001 0.319998025894165 0 1 1
lala 4 1.2 second second 20 1 96 6.6 5.556 0.23999810218811 0.25 0 1
lala 4 1.2 first first 12 1 97 6.6 5.556 0.339998006820679 0 0 1
lala 8 2.4 first first 23 1 98 8 4.640001 0.519997835159302 0.25 1 1
lala 9 1.2 first second 23 1 99 8 3.440001 0.339998006820679 0.25 1 -1
lala 3 1.2 first first 15 1 100 8 8.240001 1.05999732017517 0 1 1
lala 10 0.6 first second 23 1 101 8 4.040001 0.519997835159302 0.25 1 -1
lala 3 1.2 first first 7 1 102 8 8.240001 0.299998044967651 -0.25 1 1
lala 11 0.6 first second 23 1 103 8 4.640001 2.69999599456787 0.25 1 -1
lala 3 1.2 second second 13 1 104 6.6 6.378 0.23999810218811 0 1 1
lala 5 2.4 first first 18 1 105 -6.6 -7.956 0.359997987747192 0.25 0 1
lala 5 0.6 first first 8 1 106 -8 -5.88 0.499997854232788 0 0 1
lala 9 1.2 second first 16 1 107 -8 -4.68 0.739997625350952 0.25 0 -1
lala 5 0.6 second first 12 1 108 6.6 4.956 0.23999810218811 0 0 -1
lala 4 1.2 first second 11 1 109 -6.6 -5.178 0.339998006820679 0 1 -1
lala 6 4.8 second first 1 1 110 -8 0.1599994 0.299998044967651 -0.25 1 -1
lala 6 1.2 second second 21 1 111 6.6 3.978 0.499997854232788 0.25 1 1
lala 5 0.6 second second 11 1 112 -6.6 -5.778 0.919997453689575 0 1 1
lala 5 0.6 first second 20 1 113 6.6 4.956 0.679997682571411 0.25 0 -1
lala 6 0.6 first second 8 1 114 -8 -5.28 0.359997987747192 0 0 -1
lala 7 2.4 first second 1 1 115 -8 -2.240001 0.339998006820679 -0.25 1 -1
lala 6 1.2 second second 17 1 116 -8 -5.840001 0.359997987747192 0.25 1 1
lala 4 1.2 first first 6 1 117 8 6.48 0.139998197555542 -0.25 0 1
lala 6 1.2 first first 18 1 118 -6.6 -6.756 0.299998044967651 0.25 0 1
lala 4 1.2 second second 13 1 119 6.6 5.178 1.49999690055847 0 1 1
lala 3 1.2 first first 0 1 120 -8 -5.280001 0.519997835159302 -0.25 0 1
lala 4 1.2 second second 14 1 121 8 6.48 0.199998140335083 0 0 1
lala 7 0.6 first first 17 1 122 -8 -5.240001 0.339998006820679 0.25 1 1
lala 5 2.4 second second 13 1 123 6.6 2.778 1.51999688148499 0 1 1
lala 4 1.2 first second 0 1 124 -8 -4.080001 0.379997968673706 -0.25 0 -1
lala 7 0.6 first second 21 1 125 6.6 3.378 0.279998064041138 0.25 1 -1
lala 4 1.2 first first 19 1 126 -6.6 -7.578 0.519997835159302 0.25 1 1
lala 10 0.6 first second 16 1 127 -8 -5.28 0.599997758865356 0.25 0 -1
lala 6 1.2 second first 9 1 128 -8 -5.840001 0.439997911453247 0 1 -1
lala 6 0.3 first first 11 1 129 -6.6 -5.478 0.279998064041138 0 1 1
lala 7 0.3 second first 11 1 130 -6.6 -5.178 0.439997911453247 0 1 -1
lala 6 0.3 first second 12 1 131 6.6 5.256 0.319998025894165 0 0 -1
lala 11 0.6 second first 16 1 132 -8 -5.88 0.599997758865356 0.25 0 -1
lala 8 0.15 second second 11 1 133 -6.6 -5.328 0.359997987747192 0 1 1
lala 4 1.2 second first 22 1 134 8 4.08 3.01999568939209 0.25 0 -1
lala 6 0.3 second first 5 1 135 6.6 5.478 1.25999712944031 -0.25 1 -1
lala 12 0.6 second second 16 1 136 -8 -6.48 1.81999683380127 0.25 0 1
lala 8 0.6 first first 17 1 137 -8 -4.640001 2.67999601364136 0.25 1 1
lala 9 0.075 first first 11 1 138 -6.6 -5.253 1.07999730110168 0 1 1
lala 7 0.15 first first 5 1 139 6.6 5.628 0.959997415542603 -0.25 1 1
lala 6 2.4 second first 10 1 140 -6.6 -1.956 0.279998064041138 0 0 -1
lala 6 0.3 second second 20 1 141 6.6 5.256 1.47999691963196 0.25 0 1
lala 4 1.2 first first 15 1 142 8 7.040001 0.579997777938843 0 1 1
lala 8 0.3 first first 21 1 143 6.6 3.678 0.819997549057007 0.25 1 1
lala 7 0.15 second second 20 1 144 6.6 5.106 0.539997816085815 0.25 0 1
lala 5 0.6 first second 0 1 145 -8 -4.680001 1.0999972820282 -0.25 0 -1
lala 12 0.6 second first 23 1 146 8 5.240001 3.1799955368042 0.25 1 -1
lala 7 1.2 second second 9 1 147 -8 -7.040001 0.759997606277466 0 1 1
lala 10 0.075 second second 11 1 148 -6.6 -5.178 4.29999446868896 0 1 1
lala 5 0.6 first second 22 1 149 8 4.68 0.319998025894165 0.25 0 -1
lala 13 1.2 second second 23 1 150 8 6.440001 1.23999714851379 0.25 1 1
lala 13 0.3 first second 16 1 151 -8 -6.18 1.07999730110168 0.25 0 -1
lala 4 1.2 second second 7 1 152 8 7.040001 0.359997987747192 -0.25 1 1
lala 8 2.4 first first 1 1 153 -8 -4.640001 0.559997797012329 -0.25 1 1
lala 7 0.3 second second 12 1 154 6.6 5.556 0.379997968673706 0 0 1
lala 5 2.4 second first 3 1 155 -6.6 -2.778 0.879997491836548 -0.25 1 -1
lala 5 0.6 first first 19 1 156 -6.6 -6.978 0.379997968673706 0.25 1 1
lala 8 0.15 first first 20 1 157 6.6 4.956 0.319998025894165 0.25 0 1
lala 5 2.4 first second 7 1 158 8 4.640001 0.359997987747192 -0.25 1 -1
lala 7 0.3 first first 8 1 159 -8 -5.58 6.06000375747681 0 0 1
lala 6 1.2 first second 3 1 160 -6.6 -3.978 0.259998083114624 -0.25 1 -1
lala 6 0.6 second first 0 1 161 -8 -5.280001 1.05999732017517 -0.25 0 -1
lala 5 1.2 first first 6 1 162 8 5.280001 1.59999680519104 -0.25 0 1
lala 6 0.6 first first 2 1 163 -6.6 -6.156 0.359997987747192 -0.25 0 1
lala 8 0.075 first second 5 1 164 6.6 5.553 0.439997911453247 -0.25 1 -1
lala 6 4.8 first second 13 1 165 6.6 -2.022 0.61999773979187 0 1 -1
lala 6 1.2 first second 7 1 166 8 5.840001 1.63999700546265 -0.25 1 -1
lala 7 0.6 first second 0 1 167 -8 -5.880001 3.05999565124512 -0.25 0 -1
lala 11 0.075 second first 11 1 168 -6.6 -5.103001 1.29999709129334 0 1 -1
lala 7 2.4 first second 13 1 169 6.6 0.3780003 0.259998083114624 0 1 -1
lala 6 2.4 first second 6 1 170 8 2.880001 0.079998254776001 -0.25 0 -1
lala 6 0.6 first first 22 1 171 8 5.28 4.0599946975708 0.25 0 1
lala 8 0.15 second second 12 1 172 6.6 5.406 0.419997930526733 0 0 1
lala 7 0.3 second second 22 1 173 8 4.98 1.59999680519104 0.25 0 1
lala 7 1.2 second first 10 1 174 -6.6 -3.156 2.67999601364136 0 0 -1
lala 9 0.15 second second 12 1 175 6.6 5.256 0.279998064041138 0 0 1
lala 9 0.0375 second second 5 1 176 6.6 5.5905 0.519997835159302 -0.25 1 1
lala 10 0.15 second second 12 1 177 6.6 5.106 0.479997873306274 0 0 1
lala 14 0.15 first first 16 1 178 -8 -6.33 0.379997968673706 0.25 0 1
lala 12 0.0375 second second 11 1 179 -6.6 -5.140501 5.01999378204346 0 1 1
lala 9 0.6 first second 17 1 180 -8 -4.040001 0.219998121261597 0.25 1 -1
lala 8 0.3 first second 22 1 181 8 4.679999 3.01999568939209 0.25 0 -1
lala 7 0.6 first first 2 1 182 -6.6 -5.556 0.479997873306274 -0.25 0 1
lala 7 1.2 first first 18 1 183 -6.6 -5.556 0.279998064041138 0.25 0 1
lala 8 1.2 second first 10 1 184 -6.6 -4.356 0.799997568130493 0 0 -1
lala 8 1.2 second first 18 1 185 -6.6 -4.356 1.87999677658081 0.25 0 -1
lala 7 1.2 first second 3 1 186 -6.6 -5.178 1.97999668121338 -0.25 1 -1
lala 9 1.2 second first 1 1 187 -8 -3.440001 0.0999982357025146 -0.25 1 -1
lala 10 0.6 first second 1 1 188 -8 -4.040001 0.299998044967651 -0.25 1 -1
lala 10 0.3 second first 17 1 189 -8 -4.340002 2.07999658584595 0.25 1 -1
lala 11 0.3 second second 12 1 190 6.6 4.806 1.51999688148499 0 0 1
lala 14 0.6 first first 23 1 191 8 5.840001 0.479997873306274 0.25 1 1
lala 8 0.15 second second 8 1 192 -8 -5.43 3.59999513626099 0 0 1
lala 5 2.4 first second 15 1 193 8 4.640001 0.359997987747192 0 1 -1
lala 11 0.6 first first 1 1 194 -8 -4.640001 0.499997854232788 -0.25 1 1
lala 8 1.2 first first 0 1 195 -8 -7.080001 0.299998044967651 -0.25 0 1
lala 6 1.2 second second 15 1 196 8 5.840001 0.319998025894165 0 1 1
lala 8 0.6 second second 2 1 197 -6.6 -4.956 2.27999639511108 -0.25 0 1
lala 9 0.6 second first 18 1 198 -6.6 -4.956 0.379997968673706 0.25 0 -1
lala 9 1.2 second first 2 1 199 -6.6 -3.756 0.179998159408569 -0.25 0 -1
lala 10 0.6 first second 2 1 200 -6.6 -4.356 0.839997529983521 -0.25 0 -1
lala 12 0.3 second first 1 1 201 -8 -4.340001 0.539997816085815 -0.25 1 -1
lala 9 0.15 first first 8 1 202 -8 -5.28 0.699997663497925 0 0 1
lala 5 1.2 first second 14 1 203 8 5.280001 0.859997510910034 0 0 -1
lala 13 0.01875 first first 11 1 204 -6.6 -5.12175 0.419997930526733 0 1 1
lala 9 0.15 first second 22 1 205 8 4.829999 0.419997930526733 0.25 0 -1
lala 15 0.075 second first 16 1 206 -8 -6.255 0.579997777938843 0.25 0 -1
lala 7 1.2 first first 7 1 207 8 7.040001 1.13999724388123 -0.25 1 1
lala 7 0.6 first second 15 1 208 8 5.240001 0.319998025894165 0 1 -1
lala 8 0.6 first first 7 1 209 8 6.440001 0.479997873306274 -0.25 1 1
lala 6 0.6 first first 14 1 210 8 5.880001 0.699997663497925 0 0 1
lala 5 0.6 second first 4 1 211 6.6 3.756 0.319998025894165 -0.25 0 -1
lala 13 0.15 first second 1 1 212 -8 -4.490001 0.319998025894165 -0.25 1 -1
lala 8 2.4 second first 13 1 213 6.6 2.778 0.23999810218811 0 1 -1
lala 14 0.01875 first first 11 1 214 -6.6 -5.103 0.339998006820679 0 1 1
lala 16 0.0375 first second 16 1 215 -8 -6.2925 1.49999690055847 0.25 0 -1
lala 17 0.0375 second first 16 1 216 -8 -6.33 1.5399968624115 0.25 0 -1
lala 10 0.01875 first second 5 1 217 6.6 5.57175 2.21999645233154 -0.25 1 -1
lala 12 0.6 first second 12 1 218 6.6 4.206 1.05999732017517 0 0 -1
lala 10 0.6 second first 18 1 219 -6.6 -5.556 0.159998178482056 0.25 0 -1
lala 8 1.2 second second 3 1 220 -6.6 -6.378 0.539997816085815 -0.25 1 1
lala 7 1.2 second first 6 1 221 8 4.080001 0.319998025894165 -0.25 0 -1
lala 11 0.6 second first 2 1 222 -6.6 -4.956 2.27999639511108 -0.25 0 -1
lala 8 0.6 first second 9 1 223 -8 -6.440001 1.7199969291687 0 1 -1
lala 9 1.2 second second 10 1 224 -6.6 -5.556 0.279998064041138 0 0 1
lala 15 0.6 first second 23 1 225 8 5.240001 0.479997873306274 0.25 1 -1
lala 16 0.3 second second 23 1 226 8 5.540001 0.539997816085815 0.25 1 1
lala 8 0.3 second first 15 1 227 8 5.540001 0.659997701644897 0 1 -1
lala 13 0.3 first second 12 1 228 6.6 4.506 0.339998006820679 0 0 -1
lala 11 0.009375 first second 5 1 229 6.6 5.581125 0.739997625350952 -0.25 1 -1
lala 11 0.6 first first 18 1 230 -6.6 -6.156 0.679997682571411 0.25 0 1
lala 6 0.6 second first 4 1 231 6.6 4.356 0.279998064041138 -0.25 0 -1
lala 10 0.15 second first 8 1 232 -8 -5.13 2.17999649047852 0 0 -1
lala 12 0.009375 first first 5 1 233 6.6 5.5905 0.61999773979187 -0.25 1 1
lala 9 0.15 second first 21 1 234 6.6 3.528 0.419997930526733 0.25 1 -1
lala 9 2.4 second second 13 1 235 6.6 5.178 1.95999670028687 0 1 1
lala 14 0.15 second first 1 1 236 -8 -4.640001 1.91999673843384 -0.25 1 -1
lala 7 0.6 first second 4 1 237 6.6 4.956 0.419997930526733 -0.25 0 -1
lala 12 0.3 first first 18 1 238 -6.6 -5.855999 3.29999542236328 0.25 0 1
lala 8 1.2 second second 6 1 239 8 5.280001 0.459997892379761 -0.25 0 1
lala 11 0.075 second first 8 1 240 -8 -5.204999 0.919997453689575 0 0 -1
lala 9 0.6 first first 0 1 241 -8 -6.480001 0.39999794960022 -0.25 0 1
lala 10 0.6 first second 10 1 242 -6.6 -4.956 0.359997987747192 0 0 -1
lala 6 0.6 second second 19 1 243 -6.6 -6.378 0.39999794960022 0.25 1 1
lala 7 0.6 first first 19 1 244 -6.6 -5.778 0.339998006820679 0.25 1 1
lala 9 0.6 first second 6 1 245 8 4.680001 0.479997873306274 -0.25 0 -1
lala 11 0.3 first first 10 1 246 -6.6 -5.256 0.319998025894165 0 0 1
lala 13 0.0046875 first second 5 1 247 6.6 5.585813 0.61999773979187 -0.25 1 -1
lala 13 0.3 first first 18 1 248 -6.6 -5.555999 1.17999720573425 0.25 0 1
lala 18 0.0375 second second 16 1 249 -8 -6.3675 0.799997568130493 0.25 0 1
lala 10 0.075 first first 21 1 250 6.6 3.603 1.23999714851379 0.25 1 1
lala 9 0.3 second second 15 1 251 8 5.840002 0.259998083114624 0 1 1
lala 12 0.15 first first 10 1 252 -6.6 -5.106 0.23999810218811 0 0 1
lala 11 0.0375 first second 21 1 253 6.6 3.5655 0.359997987747192 0.25 1 -1
lala 7 0.3 first first 14 1 254 8 5.58 0.379997968673706 0 0 1
lala 9 0.6 second first 7 1 255 8 5.840001 0.319998025894165 -0.25 1 -1
lala 9 0.3 first first 9 1 256 -8 -6.740001 0.479997873306274 0 1 1
lala 10 0.3 first second 6 1 257 8 4.980001 0.479997873306274 -0.25 0 -1
lala 8 1.2 second second 4 1 258 6.6 6.156 0.279998064041138 -0.25 0 1
lala 8 0.3 first second 14 1 259 8 5.28 0.519997835159302 0 0 -1
lala 10 0.3 first first 7 1 260 8 6.140001 0.23999810218811 -0.25 1 1
lala 10 0.15 second second 9 1 261 -8 -6.590001 0.419997930526733 0 1 1
lala 9 0.6 first second 4 1 262 6.6 5.556 1.19999718666077 -0.25 0 -1
lala 14 0.3 first second 12 1 263 6.6 4.806 2.77999591827393 0 0 -1
lala 15 0.15 second first 1 1 264 -8 -4.790001 0.479997873306274 -0.25 1 -1
lala 9 0.15 second second 20 1 265 6.6 4.806 0.39999794960022 0.25 0 1
lala 15 0.01875 first first 11 1 266 -6.6 -5.08425 1.31999707221985 0 1 1
lala 16 0.3 second first 1 1 267 -8 -5.090001 1.55999684333801 -0.25 1 -1
lala 11 0.15 first first 9 1 268 -8 -6.440001 0.339998006820679 0 1 1
lala 17 0.6 first first 1 1 269 -8 -5.690001 2.31999635696411 -0.25 1 1
lala 12 0.01875 second first 21 1 270 6.6 3.58425 0.379997968673706 0.25 1 -1
lala 11 0.15 second second 7 1 271 8 5.990001 3.67999505996704 -0.25 1 1
lala 10 0.3 second second 20 1 272 6.6 4.506 1.79999685287476 0.25 0 1
lala 13 0.15 second first 10 1 273 -6.6 -4.956 0.99999737739563 0 0 -1
lala 11 0.6 first first 20 1 274 6.6 3.906 0.639997720718384 0.25 0 1
lala 14 0.3 first first 18 1 275 -6.6 -5.255999 0.339998006820679 0.25 0 1
lala 9 0.15 first first 14 1 276 8 5.43 2.61999607086182 0 0 1
lala 10 0.15 second second 15 1 277 8 5.690001 0.319998025894165 0 1 1
lala 15 0.6 first second 18 1 278 -6.6 -4.655999 0.23999810218811 0.25 0 -1
lala 11 0.3 first second 17 1 279 -8 -4.640002 1.31999707221985 0.25 1 -1
lala 16 0.0375 second second 11 1 280 -6.6 -5.04675 1.35999703407288 0 1 1
lala 10 0.075 second first 14 1 281 8 5.355 0.419997930526733 0 0 -1
lala 9 0.6 second second 3 1 282 -6.6 -5.778 1.11999726295471 -0.25 1 1
lala 12 1.2 second first 20 1 283 6.6 2.706 0.319998025894165 0.25 0 -1
lala 10 0.3 first first 4 1 284 6.6 5.856 0.39999794960022 -0.25 0 1
lala 12 0.075 second first 8 1 285 -8 -5.279999 0.259998083114624 0 0 -1
lala 11 0.15 first first 15 1 286 8 5.540001 0.39999794960022 0 1 1
lala 19 0.01875 first first 16 1 287 -8 -6.34875 0.219998121261597 0.25 0 1
lala 10 0.6 second second 0 1 288 -8 -5.880001 0.339998006820679 -0.25 0 1
lala 13 0.01875 second first 21 1 289 6.6 3.603 0.259998083114624 0.25 1 -1
lala 11 0.3 second first 6 1 290 8 5.280001 0.23999810218811 -0.25 0 -1
lala 11 0.6 first second 0 1 291 -8 -5.280001 0.379997968673706 -0.25 0 -1
lala 17 0.075 first second 11 1 292 -6.6 -4.97175 0.259998083114624 0 1 -1
lala 17 0.15 second first 23 1 293 8 5.390001 0.419997930526733 0.25 1 -1
lala 12 0.15 first second 15 1 294 8 5.390001 0.959997415542603 0 1 -1
lala 12 0.15 first second 9 1 295 -8 -6.290001 1.23999714851379 0 1 -1
lala 13 0.075 second first 8 1 296 -8 -5.354999 0.61999773979187 0 0 -1
lala 10 0.15 second second 22 1 297 8 4.98 0.299998044967651 0.25 0 1
