subject PestNr Step_Size_OnTrial Response_Interval Pest_Interval Condition block trial velH velH_Pest Reaction_Time velH_Subject Start_Above Response_MotionEstimation
lala 10 0.075 second first 0 1 124 -8 -5.805001 8.14005136489868 -0.25 0 -1
lala 7 0.6 second first 8 1 125 -8 -5.880001 12.0401406288147 0 0 -1
lala 7 0.6 second second 19 1 126 -6.6 -7.578 0.379997968673706 0.25 1 1
lala 4 1.2 second first 22 1 127 8 4.080001 0.299998044967651 0.25 0 -1
lala 6 2.4 first second 13 1 128 6.6 3.978 0.339998006820679 0 1 -1
lala 7 1.2 second second 13 1 129 6.6 5.178 0.319998025894165 0 1 1
lala 8 0.3 second second 11 1 130 -6.6 -4.878 0.379997968673706 0 1 1
lala 11 0.0375 first second 14 1 131 8 4.68 0.439997911453247 0 0 -1
lala 4 1.2 first first 1 1 132 -8 -9.440001 0.259998083114624 -0.25 1 1
lala 8 1.2 second second 8 1 133 -8 -7.080001 1.43999695777893 0 0 1
lala 6 0.6 first second 3 1 134 -6.6 -6.378 0.299998044967651 -0.25 1 -1
lala 2 1.2 second second 21 1 135 6.6 7.578 0.279998064041138 0.25 1 1
lala 7 0.3 first first 3 1 136 -6.6 -6.678 0.219998121261597 -0.25 1 1
lala 4 1.2 first first 17 1 137 -8 -7.040001 0.39999794960022 0.25 1 1
lala 5 2.4 second first 17 1 138 -8 -4.640001 0.439997911453247 0.25 1 -1
lala 3 1.2 second second 21 1 139 6.6 6.378 0.659997701644897 0.25 1 1
lala 8 1.2 first first 5 1 140 6.6 6.977999 0.919997453689575 -0.25 1 1
lala 3 1.2 second first 16 1 141 -8 -5.280001 1.19999718666077 0.25 0 -1
lala 4 1.2 second second 16 1 142 -8 -6.48 0.499997854232788 0.25 0 1
lala 8 0.6 second first 13 1 143 6.6 4.578001 0.419997930526733 0 1 -1
lala 6 1.2 second first 17 1 144 -8 -5.840001 0.339998006820679 0.25 1 -1
lala 5 0.6 second first 22 1 145 8 4.680001 0.39999794960022 0.25 0 -1
lala 10 0.075 second second 23 1 146 8 7.040001 0.459997892379761 0.25 1 1
lala 8 0.6 second first 19 1 147 -6.6 -6.978 3.33999538421631 0.25 1 -1
lala 8 0.3 second first 10 1 148 -6.6 -5.856 0.679997682571411 0 0 -1
lala 9 0.6 second second 8 1 149 -8 -6.480001 0.379997968673706 0 0 1
lala 6 4.8 second first 9 1 150 -8 -2.24 0.39999794960022 0 1 -1
lala 6 0.6 second first 22 1 151 8 5.280001 0.499997854232788 0.25 0 -1
lala 7 2.4 first second 9 1 152 -8 -4.64 0.479997873306274 0 1 -1
lala 7 0.6 second first 22 1 153 8 5.880001 0.299998044967651 0.25 0 -1
lala 9 0.3 second second 19 1 154 -6.6 -7.278 0.679997682571411 0.25 1 1
lala 12 0.0375 second first 14 1 155 8 4.7175 0.299998044967651 0 0 -1
lala 7 1.2 second second 17 1 156 -8 -7.040001 112.812676906586 0.25 1 1
lala 8 2.4 first first 9 1 157 -8 -7.04 0.419997930526733 0 1 1
lala 5 0.6 first first 1 1 158 -8 -8.84 0.299998044967651 -0.25 1 1
lala 10 0.15 second first 19 1 159 -6.6 -7.128 0.259998083114624 0.25 1 -1
lala 4 1.2 second second 15 1 160 8 7.040001 0.159998178482056 0 1 1
lala 11 0.075 first second 23 1 161 8 6.965001 0.499997854232788 0.25 1 -1
lala 4 1.2 first second 21 1 162 6.6 5.178 0.39999794960022 0.25 1 -1
lala 9 0.3 first second 13 1 163 6.6 4.878001 0.459997892379761 0 1 -1
lala 6 0.3 first second 12 1 164 6.6 3.456 0.359997987747192 0 0 -1
lala 12 0.0375 second second 23 1 165 8 7.002501 0.279998064041138 0.25 1 1
lala 7 0.6 second first 20 1 166 6.6 5.556 0.459997892379761 0.25 0 -1
lala 4 1.2 first second 6 1 167 8 4.080001 0.379997968673706 -0.25 0 -1
lala 6 2.4 second second 4 1 168 6.6 1.956 1.37999701499939 -0.25 0 1
lala 5 0.6 second second 21 1 169 6.6 5.778 0.379997968673706 0.25 1 1
lala 5 0.6 first first 18 1 170 -6.6 -4.956 0.39999794960022 0.25 0 1
lala 5 2.4 first first 15 1 171 8 4.640001 2.159996509552 0 1 1
lala 5 0.6 second second 16 1 172 -8 -5.880001 19.1203017234802 0.25 0 1
lala 9 0.6 first first 10 1 173 -6.6 -6.456 0.319998025894165 0 0 1
lala 7 4.8 second first 4 1 174 6.6 -2.844 0.439997911453247 -0.25 0 -1
lala 11 0.0375 second first 0 1 175 -8 -5.842501 0.279998064041138 -0.25 0 -1
lala 9 2.4 first second 5 1 176 6.6 4.577999 8.66006326675415 -0.25 1 -1
lala 8 2.4 first second 4 1 177 6.6 -0.4440002 2.19999647140503 -0.25 0 -1
lala 5 0.6 first first 6 1 178 8 4.680001 2.47999620437622 -0.25 0 1
lala 6 0.3 first second 6 1 179 8 4.380001 0.499997854232788 -0.25 0 -1
lala 10 1.2 first first 5 1 180 6.6 5.777999 0.559997797012329 -0.25 1 1
lala 8 1.2 second first 22 1 181 8 7.080001 0.159998178482056 0.25 0 -1
lala 7 0.15 first second 12 1 182 6.6 3.606 0.859997510910034 0 0 -1
lala 9 0.6 first second 11 1 183 -6.6 -4.278 1.11999726295471 0 1 -1
lala 6 4.8 second first 15 1 184 8 -0.1599994 0.279998064041138 0 1 -1
lala 8 0.15 second second 3 1 185 -6.6 -6.528 1.21999716758728 -0.25 1 1
lala 10 0.3 second second 10 1 186 -6.6 -6.156 2.05999660491943 0 0 1
lala 13 0.075 second second 14 1 187 8 4.7925 0.599997758865356 0 0 1
lala 11 0.6 second second 5 1 188 6.6 5.177999 0.939997434616089 -0.25 1 1
lala 9 0.15 first first 3 1 189 -6.6 -6.378 0.359997987747192 -0.25 1 1
lala 7 0.15 first first 6 1 190 8 4.530001 1.3999969959259 -0.25 0 1
lala 10 0.6 first first 8 1 191 -8 -5.880001 0.839997529983521 0 0 1
lala 7 2.4 first second 15 1 192 8 2.240001 0.759997606277466 0 1 -1
lala 10 0.3 first second 11 1 193 -6.6 -4.578 5.43999338150024 0 1 -1
lala 8 0.6 second second 20 1 194 6.6 6.156 0.359997987747192 0.25 0 1
lala 6 0.6 first first 16 1 195 -8 -5.280001 27.6604971885681 0.25 0 1
lala 8 0.075 second first 6 1 196 8 4.455001 1.17999720573425 -0.25 0 -1
lala 8 2.4 second first 15 1 197 8 4.640001 0.61999773979187 0 1 -1
lala 9 2.4 first second 4 1 198 6.6 1.956 0.319998025894165 -0.25 0 -1
lala 7 0.6 second second 16 1 199 -8 -4.680001 0.559997797012329 0.25 0 1
lala 6 0.3 second second 2 1 200 -6.6 -5.855999 0.659997701644897 -0.25 0 1
lala 11 0.3 second second 10 1 201 -6.6 -5.856 0.379997968673706 0 0 1
lala 11 0.6 first first 8 1 202 -8 -5.280001 0.819997549057007 0 0 1
lala 9 2.4 first first 15 1 203 8 7.040001 0.499997854232788 0 1 1
lala 12 1.2 first second 8 1 204 -8 -4.080001 7.02002573013306 0 0 -1
lala 9 0.0375 first second 6 1 205 8 4.492501 1.89999675750732 -0.25 0 -1
lala 13 0.01875 second second 23 1 206 8 6.983751 0.359997987747192 0.25 1 1
lala 9 1.2 second second 9 1 207 -8 -5.84 1.65999698638916 0 1 1
lala 12 0.0375 second second 0 1 208 -8 -5.880001 0.479997873306274 -0.25 0 1
lala 11 0.3 first second 11 1 209 -6.6 -4.878 0.699997663497925 0 1 -1
lala 10 1.2 first second 9 1 210 -8 -4.64 5.25999355316162 0 1 -1
lala 11 0.075 second second 19 1 211 -6.6 -7.203 0.359997987747192 0.25 1 1
lala 8 0.6 first first 17 1 212 -8 -6.440001 0.279998064041138 0.25 1 1
lala 10 0.0375 second first 6 1 213 8 4.530001 0.279998064041138 -0.25 0 -1
lala 11 0.0375 second first 6 1 214 8 4.567501 0.559997797012329 -0.25 0 -1
lala 5 0.6 second second 7 1 215 8 8.84 0.659997701644897 -0.25 1 1
lala 6 0.6 first first 1 1 216 -8 -8.24 0.439997911453247 -0.25 1 1
lala 10 2.4 first second 4 1 217 6.6 4.356 0.359997987747192 -0.25 0 -1
lala 7 0.6 second second 1 1 218 -8 -7.64 0.379997968673706 -0.25 1 1
lala 8 1.2 second first 16 1 219 -8 -3.480001 0.719997644424438 0.25 0 -1
lala 12 0.6 first first 5 1 220 6.6 4.577999 0.339998006820679 -0.25 1 1
lala 8 0.15 second first 12 1 221 6.6 3.756 1.47999691963196 0 0 -1
lala 12 0.3 first first 11 1 222 -6.6 -5.178 0.299998044967651 0 1 1
lala 8 1.2 second first 1 1 223 -8 -6.44 0.459997892379761 -0.25 1 -1
lala 9 0.3 first second 20 1 224 6.6 5.855999 0.319998025894165 0.25 0 -1
lala 6 0.6 first first 7 1 225 8 8.24 0.499997854232788 -0.25 1 1
lala 9 0.6 first first 1 1 226 -8 -7.039999 0.519997835159302 -0.25 1 1
lala 12 0.3 first first 10 1 227 -6.6 -5.556 0.339998006820679 0 0 1
lala 9 2.4 second second 22 1 228 8 9.480001 0.479997873306274 0.25 0 1
lala 7 0.3 first first 2 1 229 -6.6 -5.555999 0.379997968673706 -0.25 0 1
lala 13 0.6 second first 5 1 230 6.6 3.977999 0.299998044967651 -0.25 1 -1
lala 10 0.3 first first 1 1 231 -8 -6.739999 0.479997873306274 -0.25 1 1
lala 13 0.6 first second 8 1 232 -8 -4.680001 0.539997816085815 0 0 -1
lala 13 0.15 second second 11 1 233 -6.6 -5.028 1.3999969959259 0 1 1
lala 6 0.6 first second 18 1 234 -6.6 -4.356 0.23999810218811 0.25 0 -1
lala 9 0.6 second first 16 1 235 -8 -4.080001 0.139998197555542 0.25 0 -1
lala 11 4.8 first first 4 1 236 6.6 9.156 0.299998044967651 -0.25 0 1
lala 11 0.6 second first 9 1 237 -8 -5.24 0.279998064041138 0 1 -1
lala 8 0.3 first second 2 1 238 -6.6 -5.255999 0.339998006820679 -0.25 0 -1
lala 12 0.6 second second 9 1 239 -8 -5.84 0.319998025894165 0 1 1
lala 13 0.01875 first second 0 1 240 -8 -5.86125 0.339998006820679 -0.25 0 -1
lala 14 0.6 second first 8 1 241 -8 -5.280001 0.319998025894165 0 0 -1
lala 10 1.2 second second 22 1 242 8 8.280002 0.359997987747192 0.25 0 1
lala 10 1.2 first second 15 1 243 8 5.840001 0.339998006820679 0 1 -1
lala 10 0.15 second second 20 1 244 6.6 6.006 0.319998025894165 0.25 0 1
lala 10 0.3 first first 13 1 245 6.6 5.178001 3.59999513626099 0 1 1
