subject PestNr Step_Size_OnTrial Response_Interval Pest_Interval Condition block trial velH velH_Pest Reaction_Time velH_Subject Start_Above Response_MotionEstimation
lala 3 1.2 second first 12 1 53 6.6 4.62 3.01999568939209 0 System.Collections.Generic.List`1[System.Single] -1
lala 3 1.2 first first 18 1 54 -6.6 -7.02 2.07999658584595 0.25 System.Collections.Generic.List`1[System.Single] 1
lala 3 1.2 second second 11 1 55 -6.6 -6.18 1.05999732017517 0 System.Collections.Generic.List`1[System.Single] 1
lala 3 1.2 first first 10 1 56 -6.6 -7.02 1.01999735832214 0 System.Collections.Generic.List`1[System.Single] 1
lala 4 1.2 second first 10 1 57 -6.6 -5.82 1.59999680519104 0 System.Collections.Generic.List`1[System.Single] -1
lala 3 1.2 second second 0 1 58 -8 -5.6 1.17999720573425 -0.25 System.Collections.Generic.List`1[System.Single] 1
lala 5 0.6 second first 10 1 59 -6.6 -6.42 1.07999730110168 0 System.Collections.Generic.List`1[System.Single] -1
lala 3 1.2 first second 20 1 60 6.6 4.62 2.41999626159668 0.25 System.Collections.Generic.List`1[System.Single] -1
lala 4 1.2 second second 3 1 61 -6.6 -7.38 0.759997606277466 -0.25 System.Collections.Generic.List`1[System.Single] 1
lala 4 1.2 first second 14 1 62 8 6.799999 2.41999626159668 0 System.Collections.Generic.List`1[System.Single] -1
lala 5 1.2 first first 6 1 63 8 8 0.899997472763062 -0.25 System.Collections.Generic.List`1[System.Single] 1
lala 5 0.6 second first 3 1 64 -6.6 -6.78 2.19999647140503 -0.25 System.Collections.Generic.List`1[System.Single] -1
lala 4 1.2 first first 0 1 65 -8 -4.400001 4.21999454498291 -0.25 System.Collections.Generic.List`1[System.Single] 1
lala 4 1.2 second first 12 1 66 6.6 5.82 2.17999649047852 0 System.Collections.Generic.List`1[System.Single] -1
lala 3 1.2 first second 8 1 67 -8 -3.2 1.75999689102173 0 System.Collections.Generic.List`1[System.Single] -1
lala 3 1.2 second second 17 1 68 -8 -8 0.819997549057007 0.25 System.Collections.Generic.List`1[System.Single] 1
lala 4 1.2 second second 17 1 69 -8 -6.8 2.21999645233154 0.25 System.Collections.Generic.List`1[System.Single] 1
lala 5 2.4 first second 0 1 70 -8 -2 1.5399968624115 -0.25 System.Collections.Generic.List`1[System.Single] -1
lala 2 1.2 second first 4 1 71 6.6 5.82 2.41999626159668 -0.25 System.Collections.Generic.List`1[System.Single] -1
lala 3 1.2 first second 16 1 72 -8 -5.599999 3.4799952507019 0.25 System.Collections.Generic.List`1[System.Single] -1
lala 6 1.2 first second 0 1 73 -8 -3.200001 1.41999697685242 -0.25 System.Collections.Generic.List`1[System.Single] -1
lala 2 1.2 first second 22 1 74 8 4.4 3.31999540328979 0.25 System.Collections.Generic.List`1[System.Single] -1
lala 2 1.2 second second 9 1 75 -8 -9.2 0.979997396469116 0 System.Collections.Generic.List`1[System.Single] 1
lala 4 1.2 second second 8 1 76 -8 -4.4 3.7599949836731 0 System.Collections.Generic.List`1[System.Single] 1
lala 4 1.2 second first 20 1 77 6.6 5.82 1.91999673843384 0.25 System.Collections.Generic.List`1[System.Single] -1
lala 4 1.2 first second 11 1 78 -6.6 -4.98 1.87999677658081 0 System.Collections.Generic.List`1[System.Single] -1
lala 6 0.6 first first 6 1 79 8 7.4 2.17999649047852 -0.25 System.Collections.Generic.List`1[System.Single] 1
lala 4 1.2 second first 13 1 80 6.6 4.98 1.93999671936035 0 System.Collections.Generic.List`1[System.Single] -1
lala 5 0.6 second second 23 1 81 8 7.4 1.61999702453613 0.25 System.Collections.Generic.List`1[System.Single] 1
lala 3 1.2 first first 7 1 82 8 8 1.31999707221985 -0.25 System.Collections.Generic.List`1[System.Single] 1
lala 7 0.6 second first 6 1 83 8 6.8 2.07999658584595 -0.25 System.Collections.Generic.List`1[System.Single] -1
lala 2 1.2 second second 21 1 84 6.6 7.38 1.69999694824219 0.25 System.Collections.Generic.List`1[System.Single] 1
lala 5 0.6 first first 13 1 85 6.6 5.58 0.959997415542603 0 System.Collections.Generic.List`1[System.Single] 1
