subject PestNr Step_Size_OnTrial Response_Interval Pest_Interval Condition block trial velH velH_Pest Reaction_Time velH_Subject Start_Above Response_MotionEstimation
lala 5 2.4 first first 22 1 75 8 11.28 0.819997549057007 0.25 0 1
lala 4 1.2 second first 13 1 76 6.6 5.178 3.53999519348145 0 1 -1
lala 4 1.2 second first 18 1 77 -6.6 -5.556 4.35999441146851 0.25 0 -1
lala 5 1.2 second second 17 1 78 -8 -10.64 1.15999722480774 0.25 1 1
lala 3 1.2 first second 12 1 79 6.6 4.356 0.679997682571411 0 0 -1
lala 3 1.2 first second 3 1 80 -6.6 -6.378 1.33999705314636 -0.25 1 -1
lala 3 1.2 first first 8 1 81 -8 -7.68 1.83999681472778 0 0 1
lala 8 1.2 first first 9 1 82 -8 -6.44 2.23999643325806 0 1 1
lala 5 1.2 first first 7 1 83 8 10.64 1.21999716758728 -0.25 1 1
lala 3 1.2 first first 19 1 84 -6.6 -6.378 3.97999477386475 0.25 1 1
lala 9 2.4 second first 9 1 85 -8 -4.039999 1.75999689102173 0 1 -1
lala 4 1.2 second second 15 1 86 8 7.040001 2.23999643325806 0 1 1
lala 5 2.4 second first 18 1 87 -6.6 -7.956 1.47999691963196 0.25 0 -1
lala 6 0.6 second second 17 1 88 -8 -10.04 1.11999726295471 0.25 1 1
lala 7 1.2 first first 16 1 89 -8 -8.880001 1.21999716758728 0.25 0 1
lala 6 4.8 second second 18 1 90 -6.6 -12.756 1.27999711036682 0.25 0 1
lala 4 1.2 first first 21 1 91 6.6 5.178 2.75999593734741 0.25 1 1
lala 7 2.4 first first 18 1 92 -6.6 -10.356 1.59999680519104 0.25 0 1
lala 4 1.2 second second 11 1 93 -6.6 -7.578 2.63999605178833 0 1 1
lala 10 1.2 first first 9 1 94 -8 -5.24 2.35999631881714 0 1 1
lala 7 0.15 first second 0 1 95 -8 -6.030001 1.11999726295471 -0.25 0 -1
lala 2 1.2 second first 4 1 96 6.6 5.556 1.03999733924866 -0.25 0 -1
lala 2 1.2 first second 14 1 97 8 4.08 1.19999718666077 0 0 -1
lala 8 1.2 first second 16 1 98 -8 -7.680001 3.11999559402466 0.25 0 -1
lala 4 1.2 second second 10 1 99 -6.6 -5.556 0.879997491836548 0 0 1
lala 3 1.2 second first 20 1 100 6.6 6.756 1.27999711036682 0.25 0 -1
lala 5 2.4 first second 15 1 101 8 4.640001 1.19999718666077 0 1 -1
lala 7 0.6 second second 17 1 102 -8 -9.44 1.69999694824219 0.25 1 1
lala 8 0.6 second second 17 1 103 -8 -8.839999 2.51999616622925 0.25 1 1
lala 9 0.6 second first 16 1 104 -8 -8.280002 2.85999584197998 0.25 0 -1
lala 4 1.2 first first 12 1 105 6.6 5.556 4.91999387741089 0 0 1
lala 5 0.6 second first 1 1 106 -8 -7.640001 5.57999324798584 -0.25 1 -1
lala 8 2.4 second first 18 1 107 -6.6 -7.956001 5.94000101089478 0.25 0 -1
lala 6 1.2 first first 22 1 108 8 10.08 1.67999696731567 0.25 0 1
lala 5 2.4 first first 11 1 109 -6.6 -5.178 1.91999673843384 0 1 1
lala 5 2.4 second first 21 1 110 6.6 2.778 0.819997549057007 0.25 1 -1
lala 8 0.075 second first 0 1 111 -8 -6.105 1.05999732017517 -0.25 0 -1
lala 4 1.2 second second 8 1 112 -8 -6.48 1.03999733924866 0 0 1
lala 9 0.075 second first 0 1 113 -8 -6.18 1.57999682426453 -0.25 0 -1
lala 6 0.6 second second 1 1 114 -8 -8.240001 0.959997415542603 -0.25 1 1
lala 10 0.6 second first 16 1 115 -8 -8.880002 5.19999361038208 0.25 0 -1
lala 7 0.3 second second 1 1 116 -8 -7.940001 4.11999464035034 -0.25 1 1
lala 4 1.2 second second 3 1 117 -6.6 -7.578 0.659997701644897 -0.25 1 1
lala 8 0.3 second second 1 1 118 -8 -7.64 0.359997987747192 -0.25 1 1
lala 11 0.6 second first 9 1 119 -8 -4.64 1.07999730110168 0 1 -1
lala 3 1.2 first second 14 1 120 8 5.28 2.37999629974365 0 0 -1
lala 4 1.2 second first 5 1 121 6.6 7.578 1.91999673843384 -0.25 1 -1
lala 4 1.2 first second 19 1 122 -6.6 -5.178 2.03999662399292 0.25 1 -1
